,county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,Population,inf_rate,ses,inf_rate_100k
2536,Mahneshan,Zanjan,-1,0,-1,12,289,39425,0.000304375,2,3.04E+01
2537,Mahneshan,Zanjan,-1,0,1,5,289,39425,0.000126823,2,1.27E+01
2538,Mahneshan,Zanjan,0,1,-1,1,289,39425,2.54E-05,2,2.54E+00
2539,Mahneshan,Zanjan,1,-1,-1,83,289,39425,0.002105263,2,2.11E+02
2540,Mahneshan,Zanjan,1,-1,1,2,289,39425,5.07E-05,2,5.07E+00
2541,Mahneshan,Zanjan,1,0,-1,54,289,39425,0.001369689,2,1.37E+02
2542,Mahneshan,Zanjan,1,0,1,2,289,39425,5.07E-05,2,5.07E+00
2543,Mahneshan,Zanjan,1,1,-1,113,289,39425,0.002866202,2,2.87E+02
2544,Mahneshan,Zanjan,1,1,1,1,289,39425,2.54E-05,2,2.54E+00
2545,Mahshahr,Khuzestan,-1,0,1,3,12,296271,1.01E-05,1,1.01E+00
2546,Mahshahr,Khuzestan,0,0,1,2,12,296271,6.75E-06,1,6.75E-01
2547,Mahshahr,Khuzestan,1,-1,1,1,12,296271,3.38E-06,1,3.38E-01
2548,Mahshahr,Khuzestan,1,0,-1,4,12,296271,1.35E-05,1,1.35E+00
2549,Mahshahr,Khuzestan,1,1,1,2,12,296271,6.75E-06,1,6.75E-01
2550,Mahvelat,Razavi Khorasan,-1,-1,1,1,61,51409,1.95E-05,2,1.95E+00
2551,Mahvelat,Razavi Khorasan,-1,0,-1,3,61,51409,5.84E-05,2,5.84E+00
2552,Mahvelat,Razavi Khorasan,-1,0,1,2,61,51409,3.89E-05,2,3.89E+00
2553,Mahvelat,Razavi Khorasan,-1,1,-1,1,61,51409,1.95E-05,2,1.95E+00
2554,Mahvelat,Razavi Khorasan,-1,1,1,2,61,51409,3.89E-05,2,3.89E+00
2555,Mahvelat,Razavi Khorasan,1,-1,-1,11,61,51409,0.00021397,2,2.14E+01
2556,Mahvelat,Razavi Khorasan,1,-1,1,2,61,51409,3.89E-05,2,3.89E+00
2557,Mahvelat,Razavi Khorasan,1,0,-1,1,61,51409,1.95E-05,2,1.95E+00
2558,Mahvelat,Razavi Khorasan,1,0,1,1,61,51409,1.95E-05,2,1.95E+00
2559,Mahvelat,Razavi Khorasan,1,1,-1,31,61,51409,0.000603007,2,6.03E+01
2560,Mahvelat,Razavi Khorasan,1,1,1,6,61,51409,0.000116711,2,1.17E+01
2561,Maku,West Azerbaijan,-1,-1,-1,3,358,94751,3.17E-05,2,3.17E+00
2562,Maku,West Azerbaijan,-1,-1,1,62,358,94751,0.000654347,2,6.54E+01
2563,Maku,West Azerbaijan,-1,0,-1,6,358,94751,6.33E-05,2,6.33E+00
2564,Maku,West Azerbaijan,-1,0,1,20,358,94751,0.00021108,2,2.11E+01
2565,Maku,West Azerbaijan,1,-1,0,3,358,94751,3.17E-05,2,3.17E+00
2566,Maku,West Azerbaijan,1,-1,-1,17,358,94751,0.000179418,2,1.79E+01
2567,Maku,West Azerbaijan,1,0,0,6,358,94751,6.33E-05,2,6.33E+00
2568,Maku,West Azerbaijan,1,0,-1,45,358,94751,0.000474929,2,4.75E+01
2569,Maku,West Azerbaijan,1,0,1,3,358,94751,3.17E-05,2,3.17E+00
2570,Maku,West Azerbaijan,1,1,0,17,358,94751,0.000179418,2,1.79E+01
2571,Maku,West Azerbaijan,1,1,-1,171,358,94751,0.00180473,2,1.80E+02
2572,Maku,West Azerbaijan,1,1,1,5,358,94751,5.28E-05,2,5.28E+00
2573,Malard,Tehran,-1,0,-1,2,18,377292,5.30E-06,5,5.30E-01
2574,Malard,Tehran,-1,0,1,9,18,377292,2.39E-05,5,2.39E+00
2575,Malard,Tehran,0,0,-1,1,18,377292,2.65E-06,5,2.65E-01
2576,Malard,Tehran,0,1,-1,1,18,377292,2.65E-06,5,2.65E-01
2577,Malard,Tehran,1,-1,-1,1,18,377292,2.65E-06,5,2.65E-01
2578,Malard,Tehran,1,0,-1,1,18,377292,2.65E-06,5,2.65E-01
2579,Malard,Tehran,1,0,1,2,18,377292,5.30E-06,5,5.30E-01
2580,Malard,Tehran,1,1,1,1,18,377292,2.65E-06,5,2.65E-01
2581,Malayer,Hamadan,-1,-1,-1,27,969,288685,9.35E-05,1,9.35E+00
2582,Malayer,Hamadan,-1,-1,1,13,969,288685,4.50E-05,1,4.50E+00
2583,Malayer,Hamadan,-1,0,0,1,969,288685,3.46E-06,1,3.46E-01
2584,Malayer,Hamadan,-1,0,-1,28,969,288685,9.70E-05,1,9.70E+00
2585,Malayer,Hamadan,-1,0,1,45,969,288685,0.000155879,1,1.56E+01
2586,Malayer,Hamadan,-1,1,-1,24,969,288685,8.31E-05,1,8.31E+00
2587,Malayer,Hamadan,-1,1,1,4,969,288685,1.39E-05,1,1.39E+00
2588,Malayer,Hamadan,0,0,0,1,969,288685,3.46E-06,1,3.46E-01
2589,Malayer,Hamadan,0,0,0,8,969,288685,2.77E-05,1,2.77E+00
2590,Malayer,Hamadan,0,0,-1,22,969,288685,7.62E-05,1,7.62E+00
2591,Malayer,Hamadan,0,0,1,8,969,288685,2.77E-05,1,2.77E+00
2592,Malayer,Hamadan,0,0,-1,7,969,288685,2.42E-05,1,2.42E+00
2593,Malayer,Hamadan,0,0,1,1,969,288685,3.46E-06,1,3.46E-01
2594,Malayer,Hamadan,1,-1,0,2,969,288685,6.93E-06,1,6.93E-01
2595,Malayer,Hamadan,1,-1,0,2,969,288685,6.93E-06,1,6.93E-01
2596,Malayer,Hamadan,1,-1,-1,245,969,288685,0.000848676,1,8.49E+01
2597,Malayer,Hamadan,1,-1,1,25,969,288685,8.66E-05,1,8.66E+00
2598,Malayer,Hamadan,1,0,0,3,969,288685,1.04E-05,1,1.04E+00
2599,Malayer,Hamadan,1,0,0,1,969,288685,3.46E-06,1,3.46E-01
2600,Malayer,Hamadan,1,0,-1,195,969,288685,0.000675477,1,6.75E+01
2601,Malayer,Hamadan,1,0,1,39,969,288685,0.000135095,1,1.35E+01
2602,Malayer,Hamadan,1,1,0,2,969,288685,6.93E-06,1,6.93E-01
2603,Malayer,Hamadan,1,1,0,2,969,288685,6.93E-06,1,6.93E-01
2604,Malayer,Hamadan,1,1,-1,239,969,288685,0.000827892,1,8.28E+01
2605,Malayer,Hamadan,1,1,1,25,969,288685,8.66E-05,1,8.66E+00
2606,Malekan,East Azerbaijan,-1,-1,-1,2,98,111319,1.80E-05,2,1.80E+00
2607,Malekan,East Azerbaijan,-1,0,-1,6,98,111319,5.39E-05,2,5.39E+00
2608,Malekan,East Azerbaijan,-1,0,1,6,98,111319,5.39E-05,2,5.39E+00
2609,Malekan,East Azerbaijan,-1,1,-1,1,98,111319,8.98E-06,2,8.98E-01
2610,Malekan,East Azerbaijan,0,0,0,3,98,111319,2.69E-05,2,2.69E+00
2611,Malekan,East Azerbaijan,0,0,-1,1,98,111319,8.98E-06,2,8.98E-01
2612,Malekan,East Azerbaijan,0,0,1,1,98,111319,8.98E-06,2,8.98E-01
2613,Malekan,East Azerbaijan,0,0,-1,1,98,111319,8.98E-06,2,8.98E-01
2614,Malekan,East Azerbaijan,1,-1,-1,2,98,111319,1.80E-05,2,1.80E+00
2615,Malekan,East Azerbaijan,1,0,-1,5,98,111319,4.49E-05,2,4.49E+00
2616,Malekan,East Azerbaijan,1,1,-1,68,98,111319,0.000610857,2,6.11E+01
2617,Malekan,East Azerbaijan,1,1,1,2,98,111319,1.80E-05,2,1.80E+00
2618,Malekshahi,Ilam,-1,-1,1,1,47,21138,4.73E-05,1,4.73E+00
2619,Malekshahi,Ilam,-1,0,-1,1,47,21138,4.73E-05,1,4.73E+00
2620,Malekshahi,Ilam,-1,0,1,6,47,21138,0.000283849,1,2.84E+01
2621,Malekshahi,Ilam,1,-1,0,1,47,21138,4.73E-05,1,4.73E+00
2622,Malekshahi,Ilam,1,-1,-1,5,47,21138,0.000236541,1,2.37E+01
2623,Malekshahi,Ilam,1,-1,1,7,47,21138,0.000331157,1,3.31E+01
2624,Malekshahi,Ilam,1,0,0,2,47,21138,9.46E-05,1,9.46E+00
2625,Malekshahi,Ilam,1,0,-1,2,47,21138,9.46E-05,1,9.46E+00
2626,Malekshahi,Ilam,1,0,1,7,47,21138,0.000331157,1,3.31E+01
2627,Malekshahi,Ilam,1,1,0,3,47,21138,0.000141924,1,1.42E+01
2628,Malekshahi,Ilam,1,1,-1,5,47,21138,0.000236541,1,2.37E+01
2629,Malekshahi,Ilam,1,1,1,7,47,21138,0.000331157,1,3.31E+01
2630,Mamasani,Fars,-1,-1,-1,9,844,117527,7.66E-05,4,7.66E+00
2631,Mamasani,Fars,-1,-1,1,5,844,117527,4.25E-05,4,4.25E+00
2632,Mamasani,Fars,-1,0,-1,4,844,117527,3.40E-05,4,3.40E+00
2633,Mamasani,Fars,-1,0,1,27,844,117527,0.000229734,4,2.30E+01
2634,Mamasani,Fars,-1,1,-1,5,844,117527,4.25E-05,4,4.25E+00
2635,Mamasani,Fars,0,0,-1,4,844,117527,3.40E-05,4,3.40E+00
2636,Mamasani,Fars,0,0,1,1,844,117527,8.51E-06,4,8.51E-01
2637,Mamasani,Fars,0,1,-1,5,844,117527,4.25E-05,4,4.25E+00
2638,Mamasani,Fars,0,-1,1,2,844,117527,1.70E-05,4,1.70E+00
2639,Mamasani,Fars,0,0,1,1,844,117527,8.51E-06,4,8.51E-01
2640,Mamasani,Fars,0,1,-1,1,844,117527,8.51E-06,4,8.51E-01
2641,Mamasani,Fars,1,-1,0,10,844,117527,8.51E-05,4,8.51E+00
2642,Mamasani,Fars,1,-1,-1,201,844,117527,0.001710245,4,1.71E+02
2643,Mamasani,Fars,1,-1,1,8,844,117527,6.81E-05,4,6.81E+00
2644,Mamasani,Fars,1,0,0,6,844,117527,5.11E-05,4,5.11E+00
2645,Mamasani,Fars,1,0,0,3,844,117527,2.55E-05,4,2.55E+00
2646,Mamasani,Fars,1,0,-1,91,844,117527,0.00077429,4,7.74E+01
2647,Mamasani,Fars,1,0,1,8,844,117527,6.81E-05,4,6.81E+00
2648,Mamasani,Fars,1,1,0,20,844,117527,0.000170174,4,1.70E+01
2649,Mamasani,Fars,1,1,0,14,844,117527,0.000119122,4,1.19E+01
2650,Mamasani,Fars,1,1,-1,406,844,117527,0.003454525,4,3.45E+02
2651,Mamasani,Fars,1,1,1,13,844,117527,0.000110613,4,1.11E+01
2652,Maneh-o-Samalqan,North Khorasan,-1,-1,1,2,145,101727,1.97E-05,1,1.97E+00
2653,Maneh-o-Samalqan,North Khorasan,-1,0,-1,4,145,101727,3.93E-05,1,3.93E+00
2654,Maneh-o-Samalqan,North Khorasan,-1,0,1,2,145,101727,1.97E-05,1,1.97E+00
2655,Maneh-o-Samalqan,North Khorasan,-1,1,-1,2,145,101727,1.97E-05,1,1.97E+00
2656,Maneh-o-Samalqan,North Khorasan,0,0,-1,1,145,101727,9.83E-06,1,9.83E-01
2657,Maneh-o-Samalqan,North Khorasan,0,0,1,1,145,101727,9.83E-06,1,9.83E-01
2658,Maneh-o-Samalqan,North Khorasan,1,-1,-1,29,145,101727,0.000285077,1,2.85E+01
2659,Maneh-o-Samalqan,North Khorasan,1,0,-1,42,145,101727,0.00041287,1,4.13E+01
2660,Maneh-o-Samalqan,North Khorasan,1,1,0,3,145,101727,2.95E-05,1,2.95E+00
2661,Maneh-o-Samalqan,North Khorasan,1,1,-1,57,145,101727,0.000560323,1,5.60E+01
2662,Maneh-o-Samalqan,North Khorasan,1,1,1,2,145,101727,1.97E-05,1,1.97E+00
2663,Manujan,Kerman,-1,0,-1,3,19,65705,4.57E-05,1,4.57E+00
2664,Manujan,Kerman,-1,0,1,2,19,65705,3.04E-05,1,3.04E+00
2665,Manujan,Kerman,1,-1,-1,3,19,65705,4.57E-05,1,4.57E+00
2666,Manujan,Kerman,1,-1,1,2,19,65705,3.04E-05,1,3.04E+00
2667,Manujan,Kerman,1,0,0,1,19,65705,1.52E-05,1,1.52E+00
2668,Manujan,Kerman,1,0,-1,4,19,65705,6.09E-05,1,6.09E+00
2669,Manujan,Kerman,1,0,1,1,19,65705,1.52E-05,1,1.52E+00
2670,Manujan,Kerman,1,1,-1,3,19,65705,4.57E-05,1,4.57E+00
2671,Maragheh,East Azerbaijan,-1,-1,-1,3,258,262604,1.14E-05,2,1.14E+00
2672,Maragheh,East Azerbaijan,-1,-1,1,1,258,262604,3.81E-06,2,3.81E-01
2673,Maragheh,East Azerbaijan,-1,0,0,1,258,262604,3.81E-06,2,3.81E-01
2674,Maragheh,East Azerbaijan,-1,0,-1,12,258,262604,4.57E-05,2,4.57E+00
2675,Maragheh,East Azerbaijan,-1,0,1,39,258,262604,0.000148513,2,1.49E+01
2676,Maragheh,East Azerbaijan,-1,1,-1,1,258,262604,3.81E-06,2,3.81E-01
2677,Maragheh,East Azerbaijan,0,0,0,1,258,262604,3.81E-06,2,3.81E-01
2678,Maragheh,East Azerbaijan,0,0,-1,12,258,262604,4.57E-05,2,4.57E+00
2679,Maragheh,East Azerbaijan,0,0,1,17,258,262604,6.47E-05,2,6.47E+00
2680,Maragheh,East Azerbaijan,0,0,0,1,258,262604,3.81E-06,2,3.81E-01
2681,Maragheh,East Azerbaijan,0,0,-1,1,258,262604,3.81E-06,2,3.81E-01
2682,Maragheh,East Azerbaijan,0,1,-1,1,258,262604,3.81E-06,2,3.81E-01
2683,Maragheh,East Azerbaijan,1,-1,0,6,258,262604,2.28E-05,2,2.28E+00
2684,Maragheh,East Azerbaijan,1,-1,-1,19,258,262604,7.24E-05,2,7.24E+00
2685,Maragheh,East Azerbaijan,1,-1,1,2,258,262604,7.62E-06,2,7.62E-01
2686,Maragheh,East Azerbaijan,1,0,0,5,258,262604,1.90E-05,2,1.90E+00
2687,Maragheh,East Azerbaijan,1,0,-1,20,258,262604,7.62E-05,2,7.62E+00
2688,Maragheh,East Azerbaijan,1,0,1,11,258,262604,4.19E-05,2,4.19E+00
2689,Maragheh,East Azerbaijan,1,1,0,16,258,262604,6.09E-05,2,6.09E+00
2690,Maragheh,East Azerbaijan,1,1,-1,86,258,262604,0.000327489,2,3.27E+01
2691,Maragheh,East Azerbaijan,1,1,1,3,258,262604,1.14E-05,2,1.14E+00
2692,Marand,East Azerbaijan,-1,-1,-1,9,253,244971,3.67E-05,2,3.67E+00
2693,Marand,East Azerbaijan,-1,-1,1,11,253,244971,4.49E-05,2,4.49E+00
2694,Marand,East Azerbaijan,-1,0,-1,7,253,244971,2.86E-05,2,2.86E+00
2695,Marand,East Azerbaijan,-1,0,1,23,253,244971,9.39E-05,2,9.39E+00
2696,Marand,East Azerbaijan,0,0,0,1,253,244971,4.08E-06,2,4.08E-01
2697,Marand,East Azerbaijan,0,0,-1,15,253,244971,6.12E-05,2,6.12E+00
2698,Marand,East Azerbaijan,0,0,1,22,253,244971,8.98E-05,2,8.98E+00
2699,Marand,East Azerbaijan,1,-1,-1,72,253,244971,0.000293912,2,2.94E+01
2700,Marand,East Azerbaijan,1,-1,1,20,253,244971,8.16E-05,2,8.16E+00
2701,Marand,East Azerbaijan,1,0,-1,15,253,244971,6.12E-05,2,6.12E+00
2702,Marand,East Azerbaijan,1,0,1,4,253,244971,1.63E-05,2,1.63E+00
2703,Marand,East Azerbaijan,1,1,0,2,253,244971,8.16E-06,2,8.16E-01
2704,Marand,East Azerbaijan,1,1,-1,46,253,244971,0.000187777,2,1.88E+01
2705,Marand,East Azerbaijan,1,1,1,6,253,244971,2.45E-05,2,2.45E+00
2706,Maravehtapeh,Golestan,-1,-1,-1,1,184,60953,1.64E-05,1,1.64E+00
2707,Maravehtapeh,Golestan,-1,1,-1,1,184,60953,1.64E-05,1,1.64E+00
2708,Maravehtapeh,Golestan,-1,1,1,1,184,60953,1.64E-05,1,1.64E+00
2709,Maravehtapeh,Golestan,0,0,-1,3,184,60953,4.92E-05,1,4.92E+00
2710,Maravehtapeh,Golestan,0,0,-1,2,184,60953,3.28E-05,1,3.28E+00
2711,Maravehtapeh,Golestan,1,-1,-1,10,184,60953,0.000164061,1,1.64E+01
2712,Maravehtapeh,Golestan,1,0,-1,16,184,60953,0.000262497,1,2.62E+01
2713,Maravehtapeh,Golestan,1,1,0,11,184,60953,0.000180467,1,1.80E+01
2714,Maravehtapeh,Golestan,1,1,-1,126,184,60953,0.002067167,1,2.07E+02
2715,Maravehtapeh,Golestan,1,1,1,13,184,60953,0.000213279,1,2.13E+01
2716,Marivan,Kurdistan,-1,-1,-1,4,438,195263,2.05E-05,1,2.05E+00
2717,Marivan,Kurdistan,-1,-1,1,2,438,195263,1.02E-05,1,1.02E+00
2718,Marivan,Kurdistan,-1,0,-1,17,438,195263,8.71E-05,1,8.71E+00
2719,Marivan,Kurdistan,-1,0,1,18,438,195263,9.22E-05,1,9.22E+00
2720,Marivan,Kurdistan,-1,1,-1,1,438,195263,5.12E-06,1,5.12E-01
2721,Marivan,Kurdistan,0,0,-1,21,438,195263,0.000107547,1,1.08E+01
2722,Marivan,Kurdistan,0,0,1,9,438,195263,4.61E-05,1,4.61E+00
2723,Marivan,Kurdistan,1,-1,-1,91,438,195263,0.000466038,1,4.66E+01
2724,Marivan,Kurdistan,1,-1,1,4,438,195263,2.05E-05,1,2.05E+00
2725,Marivan,Kurdistan,1,0,-1,85,438,195263,0.00043531,1,4.35E+01
2726,Marivan,Kurdistan,1,0,1,12,438,195263,6.15E-05,1,6.15E+00
2727,Marivan,Kurdistan,1,1,-1,170,438,195263,0.000870621,1,8.71E+01
2728,Marivan,Kurdistan,1,1,1,4,438,195263,2.05E-05,1,2.05E+00
2729,Marvdasht,Fars,-1,-1,-1,1,185,323434,3.09E-06,4,3.09E-01
2730,Marvdasht,Fars,-1,0,-1,11,185,323434,3.40E-05,4,3.40E+00
2731,Marvdasht,Fars,-1,0,1,6,185,323434,1.86E-05,4,1.86E+00
2732,Marvdasht,Fars,0,0,-1,2,185,323434,6.18E-06,4,6.18E-01
2733,Marvdasht,Fars,0,0,-1,7,185,323434,2.16E-05,4,2.16E+00
2734,Marvdasht,Fars,0,0,1,2,185,323434,6.18E-06,4,6.18E-01
2735,Marvdasht,Fars,1,-1,0,1,185,323434,3.09E-06,4,3.09E-01
2736,Marvdasht,Fars,1,-1,-1,26,185,323434,8.04E-05,4,8.04E+00
2737,Marvdasht,Fars,1,-1,1,1,185,323434,3.09E-06,4,3.09E-01
2738,Marvdasht,Fars,1,0,-1,87,185,323434,0.000268988,4,2.69E+01
2739,Marvdasht,Fars,1,0,1,16,185,323434,4.95E-05,4,4.95E+00
2740,Marvdasht,Fars,1,1,-1,21,185,323434,6.49E-05,4,6.49E+00
2741,Marvdasht,Fars,1,1,1,4,185,323434,1.24E-05,4,1.24E+00
2742,Masal,Gilan,-1,-1,1,1,19,52649,1.90E-05,3,1.90E+00
2743,Masal,Gilan,-1,0,-1,1,19,52649,1.90E-05,3,1.90E+00
2744,Masal,Gilan,-1,0,1,1,19,52649,1.90E-05,3,1.90E+00
2745,Masal,Gilan,0,0,-1,1,19,52649,1.90E-05,3,1.90E+00
2746,Masal,Gilan,1,-1,-1,3,19,52649,5.70E-05,3,5.70E+00
2747,Masal,Gilan,1,0,0,1,19,52649,1.90E-05,3,1.90E+00
2748,Masal,Gilan,1,0,-1,7,19,52649,0.000132956,3,1.33E+01
2749,Masal,Gilan,1,0,1,1,19,52649,1.90E-05,3,1.90E+00
2750,Masal,Gilan,1,1,0,1,19,52649,1.90E-05,3,1.90E+00
2751,Masal,Gilan,1,1,-1,2,19,52649,3.80E-05,3,3.80E+00
2752,Mashhad,Razavi Khorasan,-1,-1,0,2,1250,3372660,5.93E-07,2,5.93E-02
2753,Mashhad,Razavi Khorasan,-1,-1,-1,43,1250,3372660,1.27E-05,2,1.27E+00
2754,Mashhad,Razavi Khorasan,-1,-1,1,8,1250,3372660,2.37E-06,2,2.37E-01
2755,Mashhad,Razavi Khorasan,-1,0,-1,47,1250,3372660,1.39E-05,2,1.39E+00
2756,Mashhad,Razavi Khorasan,-1,0,1,59,1250,3372660,1.75E-05,2,1.75E+00
2757,Mashhad,Razavi Khorasan,-1,1,0,1,1250,3372660,2.97E-07,2,2.97E-02
2758,Mashhad,Razavi Khorasan,-1,1,-1,6,1250,3372660,1.78E-06,2,1.78E-01
2759,Mashhad,Razavi Khorasan,0,-1,-1,2,1250,3372660,5.93E-07,2,5.93E-02
2760,Mashhad,Razavi Khorasan,0,0,-1,4,1250,3372660,1.19E-06,2,1.19E-01
2761,Mashhad,Razavi Khorasan,0,0,1,6,1250,3372660,1.78E-06,2,1.78E-01
2762,Mashhad,Razavi Khorasan,0,1,-1,4,1250,3372660,1.19E-06,2,1.19E-01
2763,Mashhad,Razavi Khorasan,0,-1,-1,3,1250,3372660,8.90E-07,2,8.90E-02
2764,Mashhad,Razavi Khorasan,0,0,1,2,1250,3372660,5.93E-07,2,5.93E-02
2765,Mashhad,Razavi Khorasan,1,-1,0,5,1250,3372660,1.48E-06,2,1.48E-01
2766,Mashhad,Razavi Khorasan,1,-1,0,1,1250,3372660,2.97E-07,2,2.97E-02
2767,Mashhad,Razavi Khorasan,1,-1,-1,421,1250,3372660,0.000124827,2,1.25E+01
2768,Mashhad,Razavi Khorasan,1,-1,1,22,1250,3372660,6.52E-06,2,6.52E-01
2769,Mashhad,Razavi Khorasan,1,0,0,4,1250,3372660,1.19E-06,2,1.19E-01
2770,Mashhad,Razavi Khorasan,1,0,0,2,1250,3372660,5.93E-07,2,5.93E-02
2771,Mashhad,Razavi Khorasan,1,0,-1,217,1250,3372660,6.43E-05,2,6.43E+00
2772,Mashhad,Razavi Khorasan,1,0,1,38,1250,3372660,1.13E-05,2,1.13E+00
2773,Mashhad,Razavi Khorasan,1,1,0,9,1250,3372660,2.67E-06,2,2.67E-01
2774,Mashhad,Razavi Khorasan,1,1,-1,332,1250,3372660,9.84E-05,2,9.84E+00
2775,Mashhad,Razavi Khorasan,1,1,1,12,1250,3372660,3.56E-06,2,3.56E-01
2776,Masjed-Soleyman,Khuzestan,-1,0,1,9,84,113419,7.94E-05,1,7.94E+00
2777,Masjed-Soleyman,Khuzestan,-1,1,-1,1,84,113419,8.82E-06,1,8.82E-01
2778,Masjed-Soleyman,Khuzestan,-1,1,1,15,84,113419,0.000132253,1,1.32E+01
2779,Masjed-Soleyman,Khuzestan,0,0,1,4,84,113419,3.53E-05,1,3.53E+00
2780,Masjed-Soleyman,Khuzestan,0,1,1,1,84,113419,8.82E-06,1,8.82E-01
2781,Masjed-Soleyman,Khuzestan,1,-1,-1,1,84,113419,8.82E-06,1,8.82E-01
2782,Masjed-Soleyman,Khuzestan,1,-1,1,9,84,113419,7.94E-05,1,7.94E+00
2783,Masjed-Soleyman,Khuzestan,1,0,0,3,84,113419,2.65E-05,1,2.65E+00
2784,Masjed-Soleyman,Khuzestan,1,0,-1,7,84,113419,6.17E-05,1,6.17E+00
2785,Masjed-Soleyman,Khuzestan,1,0,1,11,84,113419,9.70E-05,1,9.70E+00
2786,Masjed-Soleyman,Khuzestan,1,1,0,1,84,113419,8.82E-06,1,8.82E-01
2787,Masjed-Soleyman,Khuzestan,1,1,-1,15,84,113419,0.000132253,1,1.32E+01
2788,Masjed-Soleyman,Khuzestan,1,1,1,7,84,113419,6.17E-05,1,6.17E+00
2789,Mehdishahr,Semnan,-1,0,-1,1,52,47475,2.11E-05,2,2.11E+00
2790,Mehdishahr,Semnan,-1,0,1,3,52,47475,6.32E-05,2,6.32E+00
2791,Mehdishahr,Semnan,-1,1,1,2,52,47475,4.21E-05,2,4.21E+00
2792,Mehdishahr,Semnan,0,0,0,6,52,47475,0.000126382,2,1.26E+01
2793,Mehdishahr,Semnan,0,0,-1,2,52,47475,4.21E-05,2,4.21E+00
2794,Mehdishahr,Semnan,0,0,1,6,52,47475,0.000126382,2,1.26E+01
2795,Mehdishahr,Semnan,1,-1,-1,2,52,47475,4.21E-05,2,4.21E+00
2796,Mehdishahr,Semnan,1,-1,1,2,52,47475,4.21E-05,2,4.21E+00
2797,Mehdishahr,Semnan,1,0,0,1,52,47475,2.11E-05,2,2.11E+00
2798,Mehdishahr,Semnan,1,0,-1,2,52,47475,4.21E-05,2,4.21E+00
2799,Mehdishahr,Semnan,1,0,1,10,52,47475,0.000210637,2,2.11E+01
2800,Mehdishahr,Semnan,1,1,0,1,52,47475,2.11E-05,2,2.11E+00
2801,Mehdishahr,Semnan,1,1,-1,7,52,47475,0.000147446,2,1.47E+01
2802,Mehdishahr,Semnan,1,1,1,7,52,47475,0.000147446,2,1.47E+01
2803,Mehr,Fars,1,0,0,1,2,64827,1.54E-05,4,1.54E+00
2804,Mehr,Fars,1,0,1,1,2,64827,1.54E-05,4,1.54E+00
2805,Mehran,Ilam,0,0,-1,1,33,29797,3.36E-05,1,3.36E+00
2806,Mehran,Ilam,0,0,1,2,33,29797,6.71E-05,1,6.71E+00
2807,Mehran,Ilam,1,0,0,5,33,29797,0.000167802,1,1.68E+01
2808,Mehran,Ilam,1,0,-1,14,33,29797,0.000469846,1,4.70E+01
2809,Mehran,Ilam,1,0,1,3,33,29797,0.000100681,1,1.01E+01
2810,Mehran,Ilam,1,1,0,4,33,29797,0.000134242,1,1.34E+01
2811,Mehran,Ilam,1,1,-1,4,33,29797,0.000134242,1,1.34E+01
2812,Mehrestan,Sistan and Baluchestan,1,-1,0,1,3,70579,1.42E-05,1,1.42E+00
2813,Mehrestan,Sistan and Baluchestan,1,-1,-1,1,3,70579,1.42E-05,1,1.42E+00
2814,Mehrestan,Sistan and Baluchestan,1,0,-1,1,3,70579,1.42E-05,1,1.42E+00
2815,Mehriz,Yazd,-1,-1,-1,2,41,51733,3.87E-05,4,3.87E+00
2816,Mehriz,Yazd,-1,-1,1,1,41,51733,1.93E-05,4,1.93E+00
2817,Mehriz,Yazd,-1,0,-1,3,41,51733,5.80E-05,4,5.80E+00
2818,Mehriz,Yazd,-1,0,1,2,41,51733,3.87E-05,4,3.87E+00
2819,Mehriz,Yazd,-1,1,-1,1,41,51733,1.93E-05,4,1.93E+00
2820,Mehriz,Yazd,0,0,-1,1,41,51733,1.93E-05,4,1.93E+00
2821,Mehriz,Yazd,0,-1,-1,2,41,51733,3.87E-05,4,3.87E+00
2822,Mehriz,Yazd,1,-1,-1,1,41,51733,1.93E-05,4,1.93E+00
2823,Mehriz,Yazd,1,-1,1,2,41,51733,3.87E-05,4,3.87E+00
2824,Mehriz,Yazd,1,0,-1,9,41,51733,0.00017397,4,1.74E+01
2825,Mehriz,Yazd,1,0,1,7,41,51733,0.00013531,4,1.35E+01
2826,Mehriz,Yazd,1,1,-1,8,41,51733,0.00015464,4,1.55E+01
2827,Mehriz,Yazd,1,1,1,2,41,51733,3.87E-05,4,3.87E+00
2828,Meshginshahr,Ardabil,-1,0,-1,3,233,149941,2.00E-05,1,2.00E+00
2829,Meshginshahr,Ardabil,-1,0,1,6,233,149941,4.00E-05,1,4.00E+00
2830,Meshginshahr,Ardabil,1,-1,-1,1,233,149941,6.67E-06,1,6.67E-01
2831,Meshginshahr,Ardabil,1,-1,1,1,233,149941,6.67E-06,1,6.67E-01
2832,Meshginshahr,Ardabil,1,0,-1,168,233,149941,0.001120441,1,1.12E+02
2833,Meshginshahr,Ardabil,1,0,1,21,233,149941,0.000140055,1,1.40E+01
2834,Meshginshahr,Ardabil,1,1,-1,31,233,149941,0.000206748,1,2.07E+01
2835,Meshginshahr,Ardabil,1,1,1,2,233,149941,1.33E-05,1,1.33E+00
2836,Meybod,Yazd,-1,-1,1,15,67,99727,0.000150411,4,1.50E+01
2837,Meybod,Yazd,-1,0,-1,4,67,99727,4.01E-05,4,4.01E+00
