county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,inf_rate,ses
Sarakhs,Razavi Khorasan,Yes,Yes,Itinerant,1,612,0.001633987,2
Sarakhs,Razavi Khorasan,Yes,Yes,Rural,109,612,0.178104575,2
Sarakhs,Razavi Khorasan,Yes,Yes,Urban,2,612,0.003267974,2
Saravan,Sistan and Baluchestan,No,No,Rural,1,4,0.25,1
Saravan,Sistan and Baluchestan,No,No,Urban,1,4,0.25,1
Saravan,Sistan and Baluchestan,Yes,No,Urban,1,4,0.25,1
Saravan,Sistan and Baluchestan,Yes,Null,Urban,1,4,0.25,1
Sarayan,South Khorasan,No,No,Urban,2,80,0.025,1
Sarayan,South Khorasan,No,Null,Rural,7,80,0.0875,1
Sarayan,South Khorasan,No,Null,Urban,10,80,0.125,1
Sarayan,South Khorasan,Null,Null,Urban,4,80,0.05,1
Sarayan,South Khorasan,Yes,No,Rural,3,80,0.0375,1
Sarayan,South Khorasan,Yes,No,Urban,3,80,0.0375,1
Sarayan,South Khorasan,Yes,Null,Rural,9,80,0.1125,1
Sarayan,South Khorasan,Yes,Null,Urban,17,80,0.2125,1
Sarayan,South Khorasan,Yes,Yes,Rural,11,80,0.1375,1
Sarayan,South Khorasan,Yes,Yes,Urban,14,80,0.175,1
Sarbaz,Sistan and Baluchestan,No,No,Rural,2,48,0.041666667,1
Sarbaz,Sistan and Baluchestan,No,Null,Rural,4,48,0.083333333,1
Sarbaz,Sistan and Baluchestan,No,Null,Urban,1,48,0.020833333,1
Sarbaz,Sistan and Baluchestan,Null,Null,Rural,1,48,0.020833333,1
Sarbaz,Sistan and Baluchestan,Unknow,Null,Rural,1,48,0.020833333,1
Sarbaz,Sistan and Baluchestan,Yes,No,Rural,32,48,0.666666667,1
Sarbaz,Sistan and Baluchestan,Yes,Null,Rural,4,48,0.083333333,1
Sarbaz,Sistan and Baluchestan,Yes,Yes,Rural,3,48,0.0625,1
Sarbisheh,South Khorasan,No,Yes,Rural,1,40,0.025,1
Sarbisheh,South Khorasan,Yes,No,Rural,11,40,0.275,1
Sarbisheh,South Khorasan,Yes,No,Urban,1,40,0.025,1
Sarbisheh,South Khorasan,Yes,Null,Itinerant,3,40,0.075,1
Sarbisheh,South Khorasan,Yes,Null,Rural,12,40,0.3,1
Sarbisheh,South Khorasan,Yes,Yes,Itinerant,3,40,0.075,1
Sarbisheh,South Khorasan,Yes,Yes,Rural,7,40,0.175,1
Sarbisheh,South Khorasan,Yes,Yes,Urban,2,40,0.05,1
Sardasht,West Azerbaijan,No,No,Urban,5,107,0.046728972,2
Sardasht,West Azerbaijan,No,Null,Rural,9,107,0.08411215,2
Sardasht,West Azerbaijan,No,Null,Urban,25,107,0.23364486,2
Sardasht,West Azerbaijan,No,Yes,Rural,2,107,0.018691589,2
Sardasht,West Azerbaijan,No,Yes,Urban,5,107,0.046728972,2
Sardasht,West Azerbaijan,Null,Null,Urban,4,107,0.037383178,2
Sardasht,West Azerbaijan,Yes,Null,Rural,6,107,0.056074766,2
Sardasht,West Azerbaijan,Yes,Null,Urban,4,107,0.037383178,2
Sardasht,West Azerbaijan,Yes,Yes,Rural,41,107,0.38317757,2
Sardasht,West Azerbaijan,Yes,Yes,Urban,6,107,0.056074766,2
Sareyn,Ardabil,No,No,Rural,1,60,0.016666667,1
Sareyn,Ardabil,No,Null,Rural,3,60,0.05,1
Sareyn,Ardabil,No,Null,Urban,5,60,0.083333333,1
Sareyn,Ardabil,Unknow,Null,Rural,1,60,0.016666667,1
Sareyn,Ardabil,Yes,No,Nomadic,2,60,0.033333333,1
Sareyn,Ardabil,Yes,No,Rural,11,60,0.183333333,1
Sareyn,Ardabil,Yes,Null,Rural,9,60,0.15,1
Sareyn,Ardabil,Yes,Yes,Nomadic,1,60,0.016666667,1
Sareyn,Ardabil,Yes,Yes,Rural,27,60,0.45,1
Sari,Mazandaran,No,No,Urban,4,280,0.014285714,5
Sari,Mazandaran,No,Null,Rural,40,280,0.142857143,5
Sari,Mazandaran,No,Null,Urban,88,280,0.314285714,5
Sari,Mazandaran,Null,Null,Rural,1,280,0.003571429,5
Sari,Mazandaran,Yes,No,Rural,39,280,0.139285714,5
Sari,Mazandaran,Yes,No,Urban,1,280,0.003571429,5
Sari,Mazandaran,Yes,Null,Rural,52,280,0.185714286,5
Sari,Mazandaran,Yes,Null,Urban,15,280,0.053571429,5
Sari,Mazandaran,Yes,Yes,Rural,37,280,0.132142857,5
Sari,Mazandaran,Yes,Yes,Urban,3,280,0.010714286,5
Sarpol-e-Zahab,Kermanshah,No,No,Rural,3,248,0.012096774,1
Sarpol-e-Zahab,Kermanshah,No,No,Urban,2,248,0.008064516,1
Sarpol-e-Zahab,Kermanshah,No,Null,Rural,10,248,0.040322581,1
Sarpol-e-Zahab,Kermanshah,No,Null,Urban,19,248,0.076612903,1
Sarpol-e-Zahab,Kermanshah,Null,Null,Rural,11,248,0.044354839,1
Sarpol-e-Zahab,Kermanshah,Null,Null,Urban,5,248,0.02016129,1
Sarpol-e-Zahab,Kermanshah,Yes,No,Itinerant,1,248,0.004032258,1
Sarpol-e-Zahab,Kermanshah,Yes,No,Nomadic,2,248,0.008064516,1
Sarpol-e-Zahab,Kermanshah,Yes,No,Rural,30,248,0.120967742,1
Sarpol-e-Zahab,Kermanshah,Yes,No,Urban,1,248,0.004032258,1
Sarpol-e-Zahab,Kermanshah,Yes,Null,Itinerant,1,248,0.004032258,1
Sarpol-e-Zahab,Kermanshah,Yes,Null,Nomadic,1,248,0.004032258,1
Sarpol-e-Zahab,Kermanshah,Yes,Null,Rural,47,248,0.189516129,1
Sarpol-e-Zahab,Kermanshah,Yes,Yes,Nomadic,3,248,0.012096774,1
Sarpol-e-Zahab,Kermanshah,Yes,Yes,Rural,111,248,0.447580645,1
Sarpol-e-Zahab,Kermanshah,Yes,Yes,Urban,1,248,0.004032258,1
Sarvabad,Kurdistan,No,No,Rural,8,106,0.075471698,1
Sarvabad,Kurdistan,No,No,Urban,2,106,0.018867925,1
Sarvabad,Kurdistan,No,Null,Rural,1,106,0.009433962,1
Sarvabad,Kurdistan,Yes,No,Rural,48,106,0.452830189,1
Sarvabad,Kurdistan,Yes,Null,Rural,10,106,0.094339623,1
Sarvabad,Kurdistan,Yes,Yes,Rural,37,106,0.349056604,1
Sarvestan,Fars,No,No,Urban,1,41,0.024390244,4
Sarvestan,Fars,No,Null,Rural,7,41,0.170731707,4
Sarvestan,Fars,No,Null,Urban,5,41,0.12195122,4
Sarvestan,Fars,Null,Null,Nomadic,1,41,0.024390244,4
Sarvestan,Fars,Yes,No,Nomadic,3,41,0.073170732,4
Sarvestan,Fars,Yes,No,Rural,3,41,0.073170732,4
Sarvestan,Fars,Yes,No,Urban,2,41,0.048780488,4
Sarvestan,Fars,Yes,Null,Nomadic,3,41,0.073170732,4
Sarvestan,Fars,Yes,Null,Rural,1,41,0.024390244,4
Sarvestan,Fars,Yes,Null,Urban,2,41,0.048780488,4
Sarvestan,Fars,Yes,Yes,Nomadic,3,41,0.073170732,4
Sarvestan,Fars,Yes,Yes,Rural,7,41,0.170731707,4
Sarvestan,Fars,Yes,Yes,Urban,3,41,0.073170732,4
Savadkuh,Mazandaran,No,No,Rural,2,111,0.018018018,5
Savadkuh,Mazandaran,No,No,Urban,5,111,0.045045045,5
Savadkuh,Mazandaran,No,Null,Rural,1,111,0.009009009,5
Savadkuh,Mazandaran,No,Null,Urban,6,111,0.054054054,5
Savadkuh,Mazandaran,No,Yes,Rural,6,111,0.054054054,5
Savadkuh,Mazandaran,No,Yes,Urban,19,111,0.171171171,5
Savadkuh,Mazandaran,Yes,No,Rural,3,111,0.027027027,5
Savadkuh,Mazandaran,Yes,No,Urban,1,111,0.009009009,5
Savadkuh,Mazandaran,Yes,Yes,Rural,42,111,0.378378378,5
Savadkuh,Mazandaran,Yes,Yes,Urban,26,111,0.234234234,5
Saveh,Markazi,No,Null,Rural,8,168,0.047619048,3
Saveh,Markazi,No,Null,Urban,7,168,0.041666667,3
Saveh,Markazi,No,Yes,Rural,1,168,0.005952381,3
Saveh,Markazi,Null,Null,Rural,3,168,0.017857143,3
Saveh,Markazi,Null,Null,Urban,3,168,0.017857143,3
Saveh,Markazi,Yes,No,Rural,26,168,0.154761905,3
Saveh,Markazi,Yes,No,Urban,2,168,0.011904762,3
Saveh,Markazi,Yes,Null,Rural,68,168,0.404761905,3
Saveh,Markazi,Yes,Null,Urban,7,168,0.041666667,3
Saveh,Markazi,Yes,Yes,Rural,39,168,0.232142857,3
Saveh,Markazi,Yes,Yes,Urban,4,168,0.023809524,3
Savojbolagh,Alborz,No,No,Rural,7,151,0.046357616,3
Savojbolagh,Alborz,No,No,Urban,4,151,0.026490066,3
Savojbolagh,Alborz,No,Null,Itinerant,1,151,0.006622517,3
Savojbolagh,Alborz,No,Null,Rural,19,151,0.125827815,3
Savojbolagh,Alborz,No,Null,Urban,24,151,0.158940397,3
Savojbolagh,Alborz,Null,Null,Rural,1,151,0.006622517,3
Savojbolagh,Alborz,Null,Null,Urban,1,151,0.006622517,3
Savojbolagh,Alborz,Unknow,Null,Rural,1,151,0.006622517,3
Savojbolagh,Alborz,Yes,No,Rural,10,151,0.066225166,3
Savojbolagh,Alborz,Yes,No,Urban,4,151,0.026490066,3
Savojbolagh,Alborz,Yes,Null,Rural,35,151,0.231788079,3
Savojbolagh,Alborz,Yes,Null,Urban,18,151,0.119205298,3
Savojbolagh,Alborz,Yes,Yes,Rural,22,151,0.145695364,3
Savojbolagh,Alborz,Yes,Yes,Urban,4,151,0.026490066,3
Selseleh,Lorestan,No,No,Rural,25,586,0.042662116,1
Selseleh,Lorestan,No,No,Urban,11,586,0.018771331,1
Selseleh,Lorestan,No,Null,Rural,5,586,0.008532423,1
Selseleh,Lorestan,No,Null,Urban,3,586,0.005119454,1
Selseleh,Lorestan,No,Yes,Rural,1,586,0.001706485,1
Selseleh,Lorestan,Null,No,Rural,1,586,0.001706485,1
Selseleh,Lorestan,Null,Null,Rural,6,586,0.010238908,1
Selseleh,Lorestan,Unknow,No,Urban,1,586,0.001706485,1
Selseleh,Lorestan,Yes,No,Itinerant,1,586,0.001706485,1
Selseleh,Lorestan,Yes,No,Nomadic,1,586,0.001706485,1
Selseleh,Lorestan,Yes,No,Rural,317,586,0.540955631,1
Selseleh,Lorestan,Yes,No,Urban,16,586,0.027303754,1
Selseleh,Lorestan,Yes,Null,Rural,64,586,0.109215017,1
Selseleh,Lorestan,Yes,Null,Urban,9,586,0.015358362,1
Selseleh,Lorestan,Yes,Yes,Itinerant,1,586,0.001706485,1
Selseleh,Lorestan,Yes,Yes,Rural,119,586,0.203071672,1
Selseleh,Lorestan,Yes,Yes,Urban,5,586,0.008532423,1
Semirom,Isfahan,No,No,Rural,2,174,0.011494253,5
Semirom,Isfahan,No,No,Urban,3,174,0.017241379,5
Semirom,Isfahan,No,Null,Nomadic,1,174,0.005747126,5
Semirom,Isfahan,No,Null,Rural,2,174,0.011494253,5
Semirom,Isfahan,No,Null,Urban,11,174,0.063218391,5
Semirom,Isfahan,Yes,No,Nomadic,15,174,0.086206897,5
Semirom,Isfahan,Yes,No,Rural,23,174,0.132183908,5
Semirom,Isfahan,Yes,No,Urban,14,174,0.08045977,5
Semirom,Isfahan,Yes,Null,Nomadic,1,174,0.005747126,5
Semirom,Isfahan,Yes,Null,Rural,5,174,0.028735632,5
Semirom,Isfahan,Yes,Null,Urban,2,174,0.011494253,5
Semirom,Isfahan,Yes,Yes,Nomadic,23,174,0.132183908,5
Semirom,Isfahan,Yes,Yes,Rural,49,174,0.281609195,5
Semirom,Isfahan,Yes,Yes,Urban,23,174,0.132183908,5
Semnan,Semnan,No,No,Rural,1,17,0.058823529,2
Semnan,Semnan,No,No,Urban,2,17,0.117647059,2
Semnan,Semnan,No,Yes,Rural,3,17,0.176470588,2
Semnan,Semnan,Null,Null,Null,1,17,0.058823529,2
Semnan,Semnan,Null,Null,Rural,1,17,0.058823529,2
Semnan,Semnan,Yes,Null,Urban,1,17,0.058823529,2
Semnan,Semnan,Yes,Yes,Rural,5,17,0.294117647,2
Semnan,Semnan,Yes,Yes,Urban,3,17,0.176470588,2
Sepidan,Fars,No,No,Rural,7,81,0.086419753,4
Sepidan,Fars,No,No,Urban,2,81,0.024691358,4
Sepidan,Fars,No,Null,Rural,4,81,0.049382716,4
Sepidan,Fars,No,Null,Urban,2,81,0.024691358,4
Sepidan,Fars,No,Yes,Rural,3,81,0.037037037,4
Sepidan,Fars,Null,Null,Rural,1,81,0.012345679,4
Sepidan,Fars,Yes,No,Nomadic,6,81,0.074074074,4
Sepidan,Fars,Yes,No,Rural,22,81,0.271604938,4
Sepidan,Fars,Yes,No,Urban,7,81,0.086419753,4
Sepidan,Fars,Yes,Null,Nomadic,1,81,0.012345679,4
Sepidan,Fars,Yes,Null,Rural,2,81,0.024691358,4
Sepidan,Fars,Yes,Null,Urban,1,81,0.012345679,4
Sepidan,Fars,Yes,Yes,Itinerant,1,81,0.012345679,4
Sepidan,Fars,Yes,Yes,Nomadic,3,81,0.037037037,4
Sepidan,Fars,Yes,Yes,Rural,18,81,0.222222222,4
Sepidan,Fars,Yes,Yes,Urban,1,81,0.012345679,4
Shabestar,East Azerbaijan,No,No,Urban,3,134,0.02238806,2
Shabestar,East Azerbaijan,No,Null,Rural,6,134,0.044776119,2
Shabestar,East Azerbaijan,No,Null,Urban,15,134,0.111940299,2
Shabestar,East Azerbaijan,No,Yes,Urban,1,134,0.007462687,2
Shabestar,East Azerbaijan,Null,Yes,Rural,1,134,0.007462687,2
Shabestar,East Azerbaijan,Yes,No,Rural,8,134,0.059701493,2
Shabestar,East Azerbaijan,Yes,No,Urban,16,134,0.119402985,2
Shabestar,East Azerbaijan,Yes,Null,Itinerant,3,134,0.02238806,2
Shabestar,East Azerbaijan,Yes,Null,Rural,14,134,0.104477612,2
Shabestar,East Azerbaijan,Yes,Null,Urban,11,134,0.082089552,2
Shabestar,East Azerbaijan,Yes,Yes,Itinerant,2,134,0.014925373,2
Shabestar,East Azerbaijan,Yes,Yes,Rural,30,134,0.223880597,2
Shabestar,East Azerbaijan,Yes,Yes,Urban,24,134,0.179104478,2
Shadegan,Khuzestan,No,Null,Rural,1,13,0.076923077,1
Shadegan,Khuzestan,No,Null,Urban,1,13,0.076923077,1
Shadegan,Khuzestan,Yes,No,Rural,1,13,0.076923077,1
Shadegan,Khuzestan,Yes,No,Urban,5,13,0.384615385,1
Shadegan,Khuzestan,Yes,Null,Rural,3,13,0.230769231,1
Shadegan,Khuzestan,Yes,Null,Urban,1,13,0.076923077,1
Shadegan,Khuzestan,Yes,Yes,Rural,1,13,0.076923077,1
Shaft,Gilan,No,Yes,Rural,6,75,0.08,3
Shaft,Gilan,Unknow,Yes,Rural,1,75,0.013333333,3
Shaft,Gilan,Yes,No,Itinerant,1,75,0.013333333,3
Shaft,Gilan,Yes,No,Rural,4,75,0.053333333,3
Shaft,Gilan,Yes,Null,Rural,1,75,0.013333333,3
Shaft,Gilan,Yes,Yes,Rural,62,75,0.826666667,3
Shahindej,West Azerbaijan,No,No,Rural,1,458,0.002183406,2
Shahindej,West Azerbaijan,No,No,Urban,3,458,0.006550218,2
Shahindej,West Azerbaijan,No,Null,Rural,15,458,0.032751092,2
Shahindej,West Azerbaijan,No,Null,Urban,15,458,0.032751092,2
Shahindej,West Azerbaijan,No,Yes,Rural,5,458,0.010917031,2
Shahindej,West Azerbaijan,Null,Null,Rural,1,458,0.002183406,2
Shahindej,West Azerbaijan,Yes,No,Rural,9,458,0.019650655,2
Shahindej,West Azerbaijan,Yes,No,Urban,3,458,0.006550218,2
Shahindej,West Azerbaijan,Yes,Null,Itinerant,1,458,0.002183406,2
Shahindej,West Azerbaijan,Yes,Null,Rural,33,458,0.072052402,2
Shahindej,West Azerbaijan,Yes,Null,Urban,2,458,0.004366812,2
Shahindej,West Azerbaijan,Yes,Yes,Itinerant,4,458,0.008733624,2
Shahindej,West Azerbaijan,Yes,Yes,Rural,344,458,0.751091703,2
Shahindej,West Azerbaijan,Yes,Yes,Urban,22,458,0.048034934,2
Shahinshahro Meymeh,Isfahan,No,No,Urban,2,59,0.033898305,5
Shahinshahro Meymeh,Isfahan,No,Null,Rural,1,59,0.016949153,5
Shahinshahro Meymeh,Isfahan,No,Null,Urban,5,59,0.084745763,5
Shahinshahro Meymeh,Isfahan,Null,Null,Rural,1,59,0.016949153,5
Shahinshahro Meymeh,Isfahan,Yes,No,Rural,1,59,0.016949153,5
Shahinshahro Meymeh,Isfahan,Yes,No,Urban,1,59,0.016949153,5
Shahinshahro Meymeh,Isfahan,Yes,Null,Rural,13,59,0.220338983,5
Shahinshahro Meymeh,Isfahan,Yes,Null,Urban,8,59,0.13559322,5
Shahinshahro Meymeh,Isfahan,Yes,Yes,Rural,11,59,0.186440678,5
Shahinshahro Meymeh,Isfahan,Yes,Yes,Urban,16,59,0.271186441,5
Shahr-e Qods,Tehran,No,Null,Urban,50,63,0.793650794,5
Shahr-e Qods,Tehran,Null,Null,Urban,2,63,0.031746032,5
Shahr-e Qods,Tehran,Yes,Null,Urban,3,63,0.047619048,5
Shahr-e Qods,Tehran,Yes,Yes,Rural,1,63,0.015873016,5
Shahr-e Qods,Tehran,Yes,Yes,Urban,7,63,0.111111111,5
Shahr-e-Babak,Kerman,No,No,Rural,1,231,0.004329004,1
Shahr-e-Babak,Kerman,No,No,Urban,7,231,0.03030303,1
Shahr-e-Babak,Kerman,No,Null,Rural,3,231,0.012987013,1
Shahr-e-Babak,Kerman,No,Null,Urban,14,231,0.060606061,1
Shahr-e-Babak,Kerman,No,Yes,Rural,1,231,0.004329004,1
Shahr-e-Babak,Kerman,No,Yes,Urban,2,231,0.008658009,1
Shahr-e-Babak,Kerman,Null,Null,Urban,2,231,0.008658009,1
Shahr-e-Babak,Kerman,Unknow,Null,Urban,1,231,0.004329004,1
Shahr-e-Babak,Kerman,Yes,No,Rural,16,231,0.069264069,1
Shahr-e-Babak,Kerman,Yes,No,Urban,22,231,0.095238095,1
Shahr-e-Babak,Kerman,Yes,Null,Rural,6,231,0.025974026,1
Shahr-e-Babak,Kerman,Yes,Null,Urban,8,231,0.034632035,1
Shahr-e-Babak,Kerman,Yes,Yes,Nomadic,1,231,0.004329004,1
Shahr-e-Babak,Kerman,Yes,Yes,Rural,61,231,0.264069264,1
Shahr-e-Babak,Kerman,Yes,Yes,Urban,86,231,0.372294372,1
Shahrekord,Chaharmahal and Bakhtiari,No,No,Urban,3,136,0.022058824,3
Shahrekord,Chaharmahal and Bakhtiari,No,Null,Rural,5,136,0.036764706,3
Shahrekord,Chaharmahal and Bakhtiari,No,Null,Urban,26,136,0.191176471,3
Shahrekord,Chaharmahal and Bakhtiari,No,Yes,Urban,2,136,0.014705882,3
Shahrekord,Chaharmahal and Bakhtiari,Null,Null,Rural,1,136,0.007352941,3
Shahrekord,Chaharmahal and Bakhtiari,Null,Null,Urban,5,136,0.036764706,3
Shahrekord,Chaharmahal and Bakhtiari,Unknow,Null,Urban,2,136,0.014705882,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,No,Rural,10,136,0.073529412,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,No,Urban,4,136,0.029411765,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,Null,Rural,13,136,0.095588235,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,Null,Urban,9,136,0.066176471,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,Yes,Nomadic,3,136,0.022058824,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,Yes,Rural,33,136,0.242647059,3
Shahrekord,Chaharmahal and Bakhtiari,Yes,Yes,Urban,20,136,0.147058824,3
Shahreza,Isfahan,No,No,Rural,1,63,0.015873016,5
Shahreza,Isfahan,No,Null,Rural,5,63,0.079365079,5
Shahreza,Isfahan,No,Null,Urban,7,63,0.111111111,5
Shahreza,Isfahan,Null,Null,Rural,1,63,0.015873016,5
Shahreza,Isfahan,Yes,No,Nomadic,1,63,0.015873016,5
Shahreza,Isfahan,Yes,No,Rural,4,63,0.063492063,5
Shahreza,Isfahan,Yes,No,Urban,2,63,0.031746032,5
Shahreza,Isfahan,Yes,Null,Rural,20,63,0.317460317,5
Shahreza,Isfahan,Yes,Null,Urban,10,63,0.158730159,5
Shahreza,Isfahan,Yes,Yes,Rural,7,63,0.111111111,5
Shahreza,Isfahan,Yes,Yes,Urban,5,63,0.079365079,5
Shahriar,Tehran,No,No,Urban,1,71,0.014084507,5
Shahriar,Tehran,No,Null,Rural,2,71,0.028169014,5
Shahriar,Tehran,No,Null,Urban,17,71,0.23943662,5
Shahriar,Tehran,Null,Null,Null,5,71,0.070422535,5
Shahriar,Tehran,Null,Null,Urban,2,71,0.028169014,5
Shahriar,Tehran,Unknow,Null,Urban,1,71,0.014084507,5
Shahriar,Tehran,Yes,No,Rural,2,71,0.028169014,5
Shahriar,Tehran,Yes,No,Urban,4,71,0.056338028,5
Shahriar,Tehran,Yes,Null,Rural,5,71,0.070422535,5
Shahriar,Tehran,Yes,Null,Urban,21,71,0.295774648,5
Shahriar,Tehran,Yes,Yes,Rural,5,71,0.070422535,5
Shahriar,Tehran,Yes,Yes,Urban,6,71,0.084507042,5
Shahrud,Semnan,No,Null,Rural,2,402,0.004975124,2
Shahrud,Semnan,Null,Null,Rural,346,402,0.860696517,2
Shahrud,Semnan,Null,Null,Urban,34,402,0.084577114,2
Shahrud,Semnan,Yes,No,Rural,2,402,0.004975124,2
Shahrud,Semnan,Yes,Null,Rural,13,402,0.032338308,2
Shahrud,Semnan,Yes,Null,Urban,3,402,0.007462687,2
Shahrud,Semnan,Yes,Yes,Rural,2,402,0.004975124,2
Shazand,Markazi,No,No,Rural,6,258,0.023255814,3
Shazand,Markazi,No,No,Urban,3,258,0.011627907,3
Shazand,Markazi,No,Null,Rural,11,258,0.042635659,3
Shazand,Markazi,No,Yes,Rural,3,258,0.011627907,3
Shazand,Markazi,Null,Null,Rural,2,258,0.007751938,3
Shazand,Markazi,Yes,No,Rural,69,258,0.26744186,3
Shazand,Markazi,Yes,Null,Rural,64,258,0.248062016,3
Shazand,Markazi,Yes,Null,Urban,2,258,0.007751938,3
Shazand,Markazi,Yes,Yes,Rural,91,258,0.352713178,3
Shazand,Markazi,Yes,Yes,Urban,7,258,0.027131783,3
Shemiranat,Tehran,No,Null,Rural,14,53,0.264150943,5
Shemiranat,Tehran,No,Null,Urban,11,53,0.20754717,5
Shemiranat,Tehran,Null,Null,Rural,1,53,0.018867925,5
Shemiranat,Tehran,Null,Null,Urban,2,53,0.037735849,5
Shemiranat,Tehran,Yes,No,Rural,2,53,0.037735849,5
Shemiranat,Tehran,Yes,No,Urban,1,53,0.018867925,5
Shemiranat,Tehran,Yes,Null,Rural,9,53,0.169811321,5
Shemiranat,Tehran,Yes,Null,Urban,4,53,0.075471698,5
Shemiranat,Tehran,Yes,Yes,Rural,5,53,0.094339623,5
Shemiranat,Tehran,Yes,Yes,Urban,4,53,0.075471698,5
Shiraz,Fars,No,No,Rural,3,298,0.010067114,4
Shiraz,Fars,No,No,Urban,15,298,0.05033557,4
Shiraz,Fars,No,Null,Rural,10,298,0.033557047,4
Shiraz,Fars,No,Null,Urban,44,298,0.147651007,4
Shiraz,Fars,Null,Null,Nomadic,1,298,0.003355705,4
Shiraz,Fars,Null,Null,Rural,7,298,0.023489933,4
Shiraz,Fars,Null,Null,Urban,12,298,0.040268456,4
Shiraz,Fars,Unknow,No,Rural,1,298,0.003355705,4
Shiraz,Fars,Unknow,Null,Rural,1,298,0.003355705,4
Shiraz,Fars,Unknow,Null,Urban,1,298,0.003355705,4
Shiraz,Fars,Yes,No,Nomadic,4,298,0.013422819,4
Shiraz,Fars,Yes,No,Rural,33,298,0.110738255,4
Shiraz,Fars,Yes,No,Urban,8,298,0.026845638,4
Shiraz,Fars,Yes,Null,Nomadic,2,298,0.006711409,4
Shiraz,Fars,Yes,Null,Rural,70,298,0.234899329,4
Shiraz,Fars,Yes,Null,Urban,34,298,0.11409396,4
Shiraz,Fars,Yes,Yes,Nomadic,4,298,0.013422819,4
Shiraz,Fars,Yes,Yes,Rural,37,298,0.124161074,4
Shiraz,Fars,Yes,Yes,Urban,11,298,0.036912752,4
Shirvan,North Khorasan,No,No,Rural,3,274,0.010948905,1
Shirvan,North Khorasan,No,No,Urban,1,274,0.003649635,1
Shirvan,North Khorasan,No,Null,Rural,8,274,0.02919708,1
Shirvan,North Khorasan,No,Null,Urban,8,274,0.02919708,1
Shirvan,North Khorasan,No,Yes,Rural,1,274,0.003649635,1
Shirvan,North Khorasan,Null,Yes,Nomadic,1,274,0.003649635,1
Shirvan,North Khorasan,Unknow,No,Rural,1,274,0.003649635,1
Shirvan,North Khorasan,Unknow,Null,Urban,1,274,0.003649635,1
Shirvan,North Khorasan,Yes,No,Nomadic,2,274,0.00729927,1
Shirvan,North Khorasan,Yes,No,Rural,76,274,0.277372263,1
Shirvan,North Khorasan,Yes,No,Urban,1,274,0.003649635,1
Shirvan,North Khorasan,Yes,Null,Nomadic,2,274,0.00729927,1
Shirvan,North Khorasan,Yes,Null,Rural,59,274,0.215328467,1
Shirvan,North Khorasan,Yes,Null,Urban,4,274,0.01459854,1
Shirvan,North Khorasan,Yes,Yes,Nomadic,4,274,0.01459854,1
Shirvan,North Khorasan,Yes,Yes,Rural,97,274,0.354014599,1
Shirvan,North Khorasan,Yes,Yes,Urban,5,274,0.018248175,1
Shirvan-o-Chardavol,Ilam,No,Null,Rural,2,69,0.028985507,1
Shirvan-o-Chardavol,Ilam,No,Null,Urban,1,69,0.014492754,1
Shirvan-o-Chardavol,Ilam,Null,Null,Rural,3,69,0.043478261,1
Shirvan-o-Chardavol,Ilam,Null,Null,Urban,2,69,0.028985507,1
Shirvan-o-Chardavol,Ilam,Yes,No,Rural,9,69,0.130434783,1
Shirvan-o-Chardavol,Ilam,Yes,Null,Rural,5,69,0.072463768,1
Shirvan-o-Chardavol,Ilam,Yes,Null,Urban,4,69,0.057971014,1
Shirvan-o-Chardavol,Ilam,Yes,Yes,Nomadic,4,69,0.057971014,1
Shirvan-o-Chardavol,Ilam,Yes,Yes,Rural,34,69,0.492753623,1
Shirvan-o-Chardavol,Ilam,Yes,Yes,Urban,5,69,0.072463768,1
Showt,West Azerbaijan,No,No,Urban,1,111,0.009009009,2
Showt,West Azerbaijan,No,Null,Urban,4,111,0.036036036,2
Showt,West Azerbaijan,No,Yes,Rural,7,111,0.063063063,2
Showt,West Azerbaijan,No,Yes,Urban,11,111,0.099099099,2
Showt,West Azerbaijan,Yes,No,Rural,4,111,0.036036036,2
Showt,West Azerbaijan,Yes,Null,Rural,1,111,0.009009009,2
Showt,West Azerbaijan,Yes,Yes,Itinerant,1,111,0.009009009,2
Showt,West Azerbaijan,Yes,Yes,Rural,81,111,0.72972973,2
Showt,West Azerbaijan,Yes,Yes,Urban,1,111,0.009009009,2
Shush,Khuzestan,No,No,Rural,4,76,0.052631579,1
Shush,Khuzestan,No,No,Urban,3,76,0.039473684,1
Shush,Khuzestan,Yes,No,Nomadic,4,76,0.052631579,1
Shush,Khuzestan,Yes,No,Rural,29,76,0.381578947,1
Shush,Khuzestan,Yes,No,Urban,1,76,0.013157895,1
Shush,Khuzestan,Yes,Null,Rural,7,76,0.092105263,1
Shush,Khuzestan,Yes,Yes,Nomadic,5,76,0.065789474,1
Shush,Khuzestan,Yes,Yes,Rural,23,76,0.302631579,1
Shushtar,Khuzestan,No,No,Urban,7,77,0.090909091,1
Shushtar,Khuzestan,No,Null,Rural,5,77,0.064935065,1
Shushtar,Khuzestan,No,Null,Urban,12,77,0.155844156,1
